dt,Durazno,Sarandi_del_yi,Polanco_del_yi,Sarandi_del_Yi_level,Durazno_level,Polanco_level,Sarandi_del_Yi_precipitation,Polanco_precipitation,Durazno_precipitation,Precipitaciones_IMERG_Durazno,Precipitaciones_MERRA_Durazno,Precipitaciones_IMERG_Polanco_del_Yi,Precipitaciones_MERRA_Polanco_del_Yi,Precipitaciones_IMERG_Sarandi_del_Yi,Precipitaciones_MERRA_Sarandi_del_Yi,humedad_suelo,Temperatura,ET
9/16/17,0.0,0.0,0.002,4.04,8.33,7.25,0.0,0.0,0.0,0.101574071,0.001609745,0.0,0.001609745,0.0,0.015664101,0.1936634609714652,17.334676199693384,3.424424884738442
6/5/17,0.0,0.0,0.0,1.44,3.11,3.8,0.0,0.0,0.0,0.005948631,1.38e-05,0.0,1.38e-05,0.0,0.0191845,0.4018406217696464,16.666755028153574,2.686932714255119
8/11/15,0.003,0.006,0.0,1.63,4.98,6.09,0.0,0.0,0.0,2.2216301,0.008807704,13.2148533,0.008807704,2.80804157,0.012150407,0.23361913957242034,9.953156599391242,3.0311603806716327
6/20/15,0.0,0.0,0.0,1.35,0.0,1.67,0.0,0.0,0.0,0.007112409,0.007630885,0.022762569,0.007630885,0.0,0.004794449,0.25252877827152287,13.760057088965281,3.106237790306646
4/27/19,0.002,0.004,0.001,1.1,0.05,1.52,23.0,22.0,48.0,0.004653452,0.0,0.138180479,0.0,0.011106665,0.0,0.28763638748445286,18.64152612033577,2.9374718655937686
9/23/16,0.0,0.0,0.0,1.4,1.34,3.1,0.0,0.0,0.0,0.0,0.132125616,0.0,0.132125616,0.027670011,0.022322685,0.3289452841413224,23.35848086809323,3.8313832562337105
6/18/19,0.008,0.005,0.014,5.34,11.23,12.99,5.0,7.0,11.0,3.94428968,0.005808659,2.64142036,0.005808659,1.40803111,0.005305745,0.2914403505630032,14.4949374945075,3.0966524458127127
12/9/17,0.002,0.0,0.0,1.1,0.0,1.49,0.0,0.0,0.0,0.009973158,5.42e-16,0.0,5.42e-16,0.0,2.17e-15,0.2782590521804577,18.409362313860075,2.5294820428817553
9/13/15,0.0,0.0,0.0,1.07,0.78,2.64,0.0,0.0,0.0,0.0,0.881910324,0.0,0.881910324,0.0,1.05872154,0.20998077287788797,15.261079608926508,2.8284310888178377
12/5/15,0.0,0.0,0.0,1.18,0.0,1.68,0.0,0.0,0.0,0.0,0.000143016,0.0,0.000143016,0.0,0.000947574,0.26533472050869444,15.976092951478224,3.1938027503144326
6/20/16,0.0,0.0,0.0,1.13,0.64,2.69,0.0,0.0,0.0,0.0,7.44e-07,0.0,7.44e-07,0.0,0.000921171,0.32744895537592744,25.35092833976684,2.625041444503192
4/10/18,0.0,0.0,0.0,1.03,0.0,1.27,0.0,0.0,0.0,0.0,0.049768388,0.0,0.049768388,0.0,0.018694997,0.3027883413631654,19.200374017176088,4.351777429898543
8/6/17,0.0,0.0,0.0,1.53,3.62,5.28,0.0,0.0,0.0,0.0,0.004643574,0.0,0.004643574,0.0,1.9e-05,0.27942450560570586,18.052885845804237,3.4419656264053256
11/28/19,0.0,0.0,0.0,1.18,0.05,1.95,0.0,0.0,0.0,0.0,8.35e-05,0.0,8.35e-05,0.0,0.001661293,0.2837256059389339,17.379606779158284,3.3687524234647097
7/7/15,0.0,0.0,0.0,0.96,0.0,1.53,0.0,0.0,0.0,0.011032107,1.02e-05,0.003610021,1.02e-05,0.01025011,4.75e-10,0.22831274833977533,16.12338669160816,2.4185403738762243
6/13/20,0.0,0.0,0.0,1.31,0.5,2.28,0.0,0.0,0.0,0.04632961,0.065472722,0.13882798,0.065472722,0.010553704,0.151330233,0.20620290050793172,14.8558875488313,2.997671771134113
4/7/17,0.0,0.0,0.0,1.1,0.05,1.61,0.0,0.0,0.0,0.0,0.025393814,0.0,0.025393814,0.0,0.014725328,0.29494395258659223,13.922423341079881,3.7881897404036646
10/12/19,0.001,0.008,0.013,1.68,1.9,3.72,2.0,4.0,0.0,22.2318535,5.74e-16,13.9978333,5.74e-16,13.7389393,2.04e-08,0.20071849154793966,11.931419157660805,2.743114951884968
7/12/15,0.002,0.002,0.003,0.82,0.0,1.36,0.0,0.0,0.0,0.000654865,0.002349447,0.011615322,0.002349447,0.017374331,2.14e-05,0.12704352008158942,17.27537531907661,2.5569750938559372
6/8/16,0.0,0.0,0.0,1.39,1.74,3.58,0.0,0.0,0.0,0.0,1.02e-07,0.0,1.02e-07,0.0,4.1e-05,0.20825751068285692,16.766077409454144,3.6305160487400965
6/14/15,0.0,0.0,0.0,1.2,0.0,1.53,1.0,0.0,0.0,0.0,0.009280443,0.133460626,0.009280443,0.730607212,0.002159178,0.24942120639884624,22.579380828245142,3.454665527967418
12/23/19,0.0,0.0,0.0,1.14,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24816414560395486,16.856065764581615,3.23384514081488
6/1/18,0.002,0.004,0.001,1.62,0.36,1.81,42.0,38.0,25.0,0.0,0.00092159,0.260442674,0.00092159,0.094244488,5.15e-05,0.34495299431561616,16.574610815613738,2.7878002108594306
10/5/17,0.0,0.001,0.0,1.39,1.95,2.86,0.0,0.0,0.0,1.58246207,4.38e-09,2.05823207,4.38e-09,5.26892328,1.94e-10,0.24731975676317824,17.985732549520673,3.272563528778382
10/9/19,0.0,0.0,0.0,1.75,4.32,4.46,0.0,0.0,0.0,0.049110845,3.26e-16,0.028868526,3.26e-16,0.740742087,1.29e-11,0.23506081673942164,17.628281980399695,2.9561212274833046
8/31/19,0.0,0.0,0.0,1.85,0.8,3.21,6.0,0.0,4.0,0.0,2.42e-26,0.0,2.42e-26,0.0,9.020000000000001e-27,0.3179416990308507,18.044488894232796,3.4715137989705647
7/13/19,0.0,0.0,0.0,1.43,0.82,2.71,1.0,2.0,1.0,0.0,0.008298084,0.0,0.008298084,0.0,0.010494143,0.23887606979032006,15.375984389668716,3.065665686618544
5/2/17,0.0,0.0,0.0,1.17,0.31,2.29,0.0,0.0,0.0,0.0,0.001238426,0.0,0.001238426,0.0,6.56e-06,0.2210524894584519,13.227414709100517,3.6847406650582455
12/15/17,0.0,0.0,0.0,1.1,0.0,1.53,0.0,0.0,0.0,0.0,6.88e-13,0.0,6.88e-13,0.0,3.57e-08,0.24585109169122904,21.61738043758644,2.1276086983396336
4/23/16,0.003,0.002,0.001,4.23,10.98,9.56,0.0,0.0,4.0,0.0,0.000247266,0.0,0.000247266,0.003094045,0.000268326,0.23875247226275487,20.174539201105908,2.60676229064843
11/22/15,0.0,0.0,0.0,1.22,0.38,2.25,0.0,0.0,0.0,0.002092982,0.000678096,0.01390435,0.000678096,0.0,4.5e-05,0.17893142926619432,12.357344100958585,3.2146093961538416
3/25/19,0.0,0.0,0.0,1.13,0.22,1.87,0.0,0.0,0.0,0.0,0.02002269,0.0,0.02002269,0.0,0.018534064,0.25069628734307775,18.37332892981851,3.3090698396485285
12/24/15,0.0,0.0,0.0,1.31,4.11,3.91,0.0,0.0,0.0,0.026753295,0.080949068,0.095591359,0.080949068,0.025960848,0.075826049,0.25633237805837406,13.266597522458595,2.8199656075898174
8/10/19,0.005,0.006,0.003,4.84,4.27,5.91,18.0,38.0,27.0,1.40559757,0.0,0.93127948,0.0,1.14653337,0.005158223,0.279162291283547,23.72321996398397,2.6668144123098845
7/27/15,0.0,0.0,0.0,1.04,0.0,1.39,0.0,0.0,0.0,0.0,0.402438641,0.0,0.402438641,0.0,0.631284714,0.23820036109778425,24.041550818727153,3.2547862541768016
6/29/19,0.009,0.005,0.001,2.63,1.6,3.39,36.0,17.0,9.0,0.010859506,0.019969046,0.008178097,0.019969046,0.380456567,0.015838444,0.2326794111190824,21.556082302144922,3.523381532873031
2/2/17,0.003,0.006,0.0,1.12,0.71,1.98,0.0,40.0,0.0,0.212603301,3.54e-06,0.393731147,3.54e-06,1.40016651,3.95e-05,0.299810112244678,23.709215822325522,2.6719481314439686
12/6/15,0.0,0.0,0.0,1.18,0.0,1.76,0.0,0.0,0.0,0.0,0.003708154,0.0,0.003708154,0.0,0.008267909,0.2907319563859957,16.83010454233057,3.146447246883596
12/3/19,0.0,0.0,0.0,1.16,0.0,1.86,0.0,0.0,0.0,0.475846052,1.49e-06,0.748917043,1.49e-06,1.30947602,8.57e-06,0.3540798686565332,19.60847285170623,3.605795865502553
7/4/20,0.0,0.0,0.0,2.32,3.25,4.04,0.0,0.0,0.0,0.059332788,0.111365318,0.003673192,0.111365318,0.011413338,0.247299671,0.2166168189294683,14.487659843424892,2.9844865880672735
7/4/15,0.0,0.0,0.0,0.96,0.0,1.53,1.0,7.0,1.0,0.0,3.05e-05,0.0,3.05e-05,0.0,1.09e-10,0.28128022219069077,10.871226260701041,2.9295723483354865
5/4/15,0.0,0.0,0.0,0.52,0.0,1.48,0.0,0.0,0.0,0.0,4.540000000000001e-21,0.0,4.540000000000001e-21,0.0,1.94e-06,0.24227711190030446,22.591148167077826,2.3467077048971166
4/15/20,0.0,0.0,0.0,1.09,0.0,1.46,0.0,0.0,3.0,0.0,0.03965646,0.0,0.03965646,0.0,0.065740943,0.3346476242887594,16.51537671710262,2.5988198494589407
8/28/19,0.0,0.0,0.0,2.13,0.61,2.54,0.0,0.0,0.0,0.003840724,1.21e-27,0.0,1.21e-27,0.0,0.0,0.1825180987661302,15.610111347812111,3.0489292659088907
6/22/16,0.0,0.0,0.0,1.11,0.57,2.56,0.0,0.0,0.0,0.0,2.26e-07,0.0,2.26e-07,0.0,6.1e-07,0.22726850393168235,10.110193125876265,3.800573374503408
3/17/17,0.0,0.0,0.0,1.23,1.53,3.09,0.0,0.0,0.0,0.0,4.86e-05,0.0,4.86e-05,0.0,0.000135839,0.2123674843849764,19.4367942125498,3.793302464929054
6/14/19,0.018,0.012,0.003,4.36,1.01,3.58,22.0,23.0,21.0,0.855310023,0.004563108,0.056486577,0.004563108,3.99648952,0.004087016,0.199476490241444,14.706754902602245,3.123491833708974
4/5/19,0.0,0.0,0.0,1.11,0.05,1.63,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32322123938367314,21.27096111471693,2.3144097728584136
4/1/15,0.0,0.0,0.0,1.095,0.0,1.58,0.0,0.0,0.0,0.0,0.006159022,0.0,0.006159022,0.0,0.001461804,0.2738545078801441,20.165286475717863,2.9025920109574423
11/14/18,0.002,0.003,0.001,1.07,0.47,3.51,25.0,20.0,9.0,0.176992491,3.0700000000000002e-21,0.719968796,3.0700000000000002e-21,2.94603515,3.85e-23,0.2247141385856201,14.716567775045862,2.9401408583681548
4/6/18,0.0,0.0,0.003,1.04,0.0,1.34,0.0,0.0,0.0,1.30932391,0.161254406,0.536920547,0.161254406,0.499072909,0.27487278,0.262744383808537,18.10376692687802,2.316976183757669
4/13/18,0.0,0.0,0.0,1.02,0.0,1.5,22.0,2.0,8.0,0.0,0.001305062,0.0,0.001305062,0.0,0.001305901,0.2318195801039266,13.65958629537321,3.852801661908649
6/22/15,0.0,0.0,0.0,1.29,0.0,1.6,0.0,0.0,0.0,0.158613518,0.011895597,0.115230829,0.011895597,0.196881399,0.008371845,0.22292873086064285,21.682563860135414,3.8728135036731297
9/22/18,0.0,0.0,0.009,1.28,0.5,2.11,0.0,0.0,0.0,0.184916258,0.005788542,0.057868954,0.005788542,0.352260977,0.000905665,0.2286889938602562,12.3613132182832,3.3175477512065017
2/5/17,0.021,0.019,0.013,1.15,0.75,2.33,7.0,0.0,3.0,0.036562264,1.82e-05,1.55732596,1.82e-05,1.67687547,0.000113837,0.28417569762413286,14.128842586285657,2.938485869763576
1/29/19,0.001,0.0,0.0,2.03,2.97,3.7475,0.0,10.0,2.0,0.452540666,0.375938416,0.002848279,0.375938416,0.0,0.110453367,0.24728857774706658,19.159503726095956,4.015725322116432
2/10/18,0.0,0.0,0.0,0.99,0.0,1.41,10.0,15.0,6.0,0.181670457,0.008043274,0.817921937,0.008043274,2.98569155,0.009914115,0.25551618207806737,21.377113362845677,1.9776485486787283
5/10/17,0.0,0.0,0.0,1.12,0.1,1.9,0.0,0.0,0.0,0.0,0.000305206,0.013256694,0.000305206,0.0,0.001314282,0.2615033417569845,12.2611083851196,3.071141431760745
9/15/19,0.002,0.0,0.001,1.8525,5.75,5.1,0.0,0.0,0.0,0.373201013,1.78e-26,0.057877593,1.78e-26,1.13054979,1.48e-26,0.21462581239452244,21.071899174813133,3.3386764534619338
8/14/18,0.002,0.001,0.006,1.25,0.82,2.59,1.0,3.0,3.0,2.11947441,3.04e-05,2.91833878,3.04e-05,1.50664878,1.11e-06,0.2848677267935071,25.79067923806238,3.4919164153239834
6/5/19,0.0,0.0,0.0,1.17,0.64,2.1,0.0,0.0,0.0,0.000245994,0.022765249,0.055024181,0.022765249,0.006078686,0.016596168,0.15958732973936823,15.308593436667516,3.295434382724225
3/7/19,0.002,0.001,0.006,1.2,1.34,2.28,0.0,0.0,0.0,1.05358553,1.09e-05,0.0,1.09e-05,0.0,1.81e-05,0.27160859807237364,17.853312831937988,3.624214788527478
5/9/16,0.0,0.0,0.0,1.29,0.97,2.99,0.0,0.0,0.0,0.013590009,2.24e-07,0.000161253,2.24e-07,0.0,6.94e-07,0.2385351603831618,15.210012267900296,3.34515549718101
10/23/19,0.001,0.001,0.0,1.86,4.47,4.95,0.0,0.0,0.0,0.0,0.019278377,0.0,0.019278377,0.0,0.017461181,0.26917766850188823,12.478703551726246,3.8013391829765246
8/30/18,0.026,0.033,0.01,1.96,3.81,4.93,38.0,32.0,27.0,29.0654316,0.030228496,38.0322342,0.030228496,49.2872086,0.000206876,0.19506064208106746,22.176398391382058,3.912067983190398
10/10/18,0.0,0.0,0.0,1.27,1.48,3.1925,0.0,0.0,0.0,0.0,0.015120953,0.0,0.015120953,0.0,0.02059266,0.1860808958415447,12.021108888410238,3.1993992028147864
7/14/15,0.0,0.0,0.0,0.86,0.0,1.42,0.0,0.0,0.0,0.127640337,0.050224364,0.245521039,0.050224364,0.10874293,0.000705966,0.23786417363614176,17.891468551009115,2.5514953535940625
2/17/17,0.016,0.023,0.0,2.27,5.32,6.56,1.0,0.0,0.0,0.073137343,0.000739284,0.194383278,0.000739284,1.39710629,0.00089393,0.18897053099297234,13.225697986298636,2.724723551013671
12/7/19,0.0,0.0,0.0,1.14,0.0,1.75,0.0,0.0,0.0,0.0,3.73e-07,0.0,3.73e-07,0.0,7.59e-08,0.12591550312402205,20.75325871650706,3.08083092489094
7/5/17,0.0,0.0,0.003,1.19,0.29,2.04,0.0,0.0,0.0,0.208581641,0.00099577,0.0,0.00099577,0.0,0.003567338,0.22956601471772622,13.676719321713009,2.7685983339687734
6/2/15,0.0,0.0,0.0,1.26,0.0,1.64,0.0,0.0,0.0,0.118827149,0.299119949,0.153879046,0.299119949,0.392835438,0.315535069,0.16892611767704183,20.358641338799238,2.9612836941505734
7/31/17,0.004,0.004,0.007,1.33,1.27,3.43,0.0,0.0,0.0,0.643388391,2.13e-05,0.281269878,2.13e-05,0.347915173,0.000533089,0.20720236747756846,13.059591151555946,2.7929941291578153
10/23/18,0.0,0.0,0.0,1.2,0.9,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2741029862819016,15.234015710429263,3.2321863366095873
11/10/15,0.004,0.002,0.01,1.24,0.29,1.91,0.0,0.0,0.0,4.69591093,0.022825599,3.66931415,0.022825599,5.54252577,0.046120584,0.12016194722179227,14.85173790502295,4.3725827982871035
8/24/15,0.0,0.0,0.0,1.49,3.71,4.55,0.0,0.0,0.0,0.0,2.07e-05,0.0,2.07e-05,0.0,4.95e-05,0.21073960756476362,15.471700364213032,3.456600716585764
3/24/18,0.009,0.024,0.0,0.97,0.0,1.28,0.0,0.0,0.0,1.68276548,0.034680963,3.48079324,0.034680963,4.58841228,4.31e-06,0.2783015094711427,13.415037603301961,2.8478552954650915
4/8/16,0.03,0.021,0.021,1.12,3.01,3.02,0.0,0.0,0.0,5.95243359,0.029410422,4.92254734,0.029410422,4.01477337,0.045450032,0.20246119721867561,13.667496664707192,2.554763158634376
12/29/18,0.0,0.0,0.0,1.26,1.32,2.76,0.0,0.0,0.0,0.151837766,3.67e-08,6.39238453,3.67e-08,21.6355343,5.76e-06,0.2606463628304038,22.126264853156183,3.0705015217771985
5/17/18,0.005,0.004,0.005,1.22,0.38,2.18,0.0,0.0,0.0,21.4565601,0.014235824,25.1498756,0.014235824,26.5317097,0.009324029,0.17566710892009949,15.245438830362822,2.666058293357008
1/26/20,0.0,0.0,0.0,1.13,0.71,2.48,19.0,0.0,0.0,0.0,1.4e-25,0.0,1.4e-25,0.0,0.000726501,0.29038332373673953,12.616527254454429,2.279775985128955
3/13/19,0.001,0.001,0.001,1.17,0.29,2.0,39.0,9.0,16.0,0.0,7.58e-22,0.0,7.58e-22,0.0,1.16e-09,0.24293781221011024,16.992176111312986,2.80382240634344
6/24/19,0.0,0.0,0.001,1.91,7.17,5.59,0.0,0.0,0.0,2.85697961,0.007174909,2.83668637,0.007174909,3.38755918,0.004663691,0.20868740603952204,16.447117918095323,4.1951365177457545
8/4/18,0.0,0.001,0.0,1.47,2.81,4.01,0.0,0.0,0.0,0.0,0.00828132,0.0,0.00828132,0.0,3.13e-05,0.13585764499561567,15.712965471173275,2.4380954825254255
4/10/15,0.0,0.0,0.0,1.0825,0.0,1.55,0.0,0.0,0.0,0.0,9.71e-06,0.0,9.71e-06,0.0,0.000439631,0.3550560411149978,19.093035364247946,2.7780893274123533
6/23/16,0.0,0.0,0.0,1.1,0.54,2.47,0.0,0.0,0.0,0.0,1.34e-07,0.0,1.34e-07,0.0,3.9e-07,0.33716422323844675,18.492033418197767,1.9875935115747585
3/9/17,0.045,0.037,0.078,1.2,0.36,2.06,18.0,25.0,44.0,87.9866257,0.013786554,85.6759262,0.013786554,84.1811066,0.011077523,0.2765717734953711,15.56793938085716,2.356186415183548
12/12/15,0.0,0.0,0.002,1.38,0.0,1.54,0.0,0.0,0.0,10.0245485,0.008720532,10.1546164,0.008720532,9.08739758,0.004402176,0.2813609394239389,9.664165349582284,2.700971433116746
8/30/17,0.0,0.001,0.0,3.55,7.82,8.21,27.0,31.0,30.0,0.0,0.000100635,0.0,0.000100635,0.0,0.009632483,0.22349198059983705,22.76043957205967,3.386482798504635
4/24/16,0.006,0.013,0.0,3.16,10.21,8.58,1.0,0.0,4.0,0.730536222,4.48e-05,1.03268695,4.48e-05,1.44796789,9.13e-05,0.17061001156642958,10.093848732300962,3.036004926622105
9/25/17,0.008,0.01,0.0,1.38,1.36,3.15,1.0,0.0,0.0,0.224154666,0.0,0.0,0.0,0.0,7.19e-07,0.14380610213612952,18.433876911569477,2.7804551910681066
10/11/17,0.0,0.0,0.0,1.21,0.71,2.32,0.0,0.0,0.0,0.21131143,0.0,0.116821304,0.0,0.047743607,4.53e-05,0.27002521041384964,16.653139357840903,2.4091108265474626
10/1/19,0.068,0.056,0.066,1.32,0.59,2.47,25.0,18.0,20.0,38.8934555,9.7e-05,35.7738953,9.7e-05,49.9893646,0.003859028,0.23379666539217842,20.750789295051817,2.7750488256863823
7/1/18,0.001,0.002,0.0,1.35,1.41,3.23,0.0,0.0,0.0,0.026976487,0.1060009,1.29582107,0.1060009,0.041383676,0.136739016,0.2744057136264065,15.37413626404522,2.7966671517432333
7/4/16,0.022,0.02,0.044,1.27,1.41,3.71,0.0,4.0,3.0,59.5869179,0.000719586,67.8617249,0.000719586,35.1014977,6.12e-05,0.2898258020129063,11.835025720820097,2.771256024505249
8/3/18,0.0,0.0,0.0,1.59,3.19,4.32,0.0,0.0,0.0,0.0,0.009619072,0.0,0.009619072,0.0,0.000323751,0.29022366866809224,15.14290876344723,3.3576149804391773
6/12/18,0.002,0.0,0.003,2.46,0.73,2.9,22.0,0.0,4.0,3.79658079,0.002904329,1.94900286,0.002904329,0.35759607,0.002279878,0.16544794046666791,20.1080628756375,2.906606992758153
11/14/17,0.0,0.0,0.0,1.23,0.47,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789717652470799,15.115082472081788,3.1315677618669797
8/14/16,0.0,0.0,0.0,1.35,1.41,2.96,0.0,0.0,0.0,0.227296889,2.28e-05,0.152241811,2.28e-05,0.117603078,1.06e-08,0.2929390699697114,14.345219303017194,3.598025564948443
4/9/17,0.035,0.032,0.024,1.21,0.03,1.51,0.0,0.0,2.0,5.53004503,0.147521496,4.79456758,0.147521496,6.41962576,0.10047555,0.13516685197731154,18.56799995228419,3.337697674221054
2/17/20,0.004,0.002,0.003,1.12,0.0,1.55,0.0,37.0,1.0,35.7050858,5.62e-20,24.2480011,5.62e-20,7.40913391,1.26e-06,0.3156828264707907,16.094718513493213,2.3699009288535993
8/16/17,0.0,0.0,0.0,2.59,7.36,8.41,0.0,0.0,0.0,0.0,0.00241315,0.0,0.00241315,0.0,0.00636857,0.25019439390326886,14.924517775430209,3.1891082392729055
4/1/17,0.0,0.0,0.0,1.11,0.22,1.84,0.0,0.0,0.0,0.0,0.016696751,0.0,0.016696751,0.0,0.010618195,0.24154817563005201,18.06056340847076,2.9227411503915746
9/21/16,0.0,0.0,0.0,1.46,2.11,3.52,0.0,0.0,0.0,0.303022802,0.005238689,0.065915696,0.005238689,0.578292906,2.72e-06,0.2786072669641461,16.88052106149741,1.376704827396865
2/26/17,0.0,0.0,0.0,1.38,1.29,2.92,0.0,0.0,0.0,0.0,0.000164495,0.0,0.000164495,0.0,0.000799424,0.20500677382336452,13.094770554588097,3.5480421313690815
12/1/18,0.0,0.001,0.0,1.05,0.33,1.73,0.0,0.0,0.0,0.0,7.86e-10,0.0,7.86e-10,0.558703065,2.53e-16,0.2243649146091341,16.203748246132825,2.607904025510712
11/15/18,0.0,0.0,0.0,1.12,1.53,3.98,0.0,0.0,0.0,0.0,7.64e-20,0.0,7.64e-20,0.0,5.680000000000001e-21,0.26719114825845547,16.58861908257197,2.94630700176727
5/20/18,0.0,0.0,0.0,1.26,0.31,2.53,0.0,1.0,0.0,0.0,0.000150298,0.0,0.000150298,0.0,4.39e-05,0.2378290763970029,8.03799348139884,2.457766069109656
1/26/18,0.0,0.0,0.0,1.13,0.0,1.8,0.0,0.0,0.0,0.036178786,0.005545467,0.0,0.005545467,0.046821643,0.004910119,0.15871414986171883,12.95541462738916,2.623764215171834
4/7/16,0.0,0.0,0.0,0.99,2.16,2.45,25.0,50.0,27.0,0.0,0.090444088,0.096031822,0.090444088,0.224410757,0.497817993,0.24348848167209544,18.058141120479362,2.911724661809289
1/27/17,0.0,0.0,0.0,1.15,0.38,2.34,0.0,0.0,0.0,0.0,5.26e-06,0.0,5.26e-06,0.0,6.73e-05,0.1608659131937938,12.880431423076264,2.7514182787559776
4/13/19,0.0,0.0,0.0,1.1,0.03,1.56,0.0,0.0,0.0,0.0,0.000865432,0.0,0.000865432,0.0,0.006973743,0.2952252764413239,16.033950543423774,3.133744108554242
3/23/16,0.001,0.0,0.0,0.94,0.0,1.53,0.0,0.0,0.0,0.0,0.125420094,0.0,0.125420094,0.0,0.090202689,0.2474518235717973,15.190029679860709,2.7141923774438537
11/23/17,0.0,0.0,0.001,1.11,0.14,1.94,0.0,0.0,0.0,4.65728283,3.15e-08,2.87493205,3.15e-08,1.50344884,4.28e-08,0.2438844542372469,19.06884653831413,3.3440136039188126
5/23/17,0.0,0.0,0.0,1.94,4.51,4.6,0.0,0.0,0.0,0.31396386,0.008519366,0.002124686,0.008519366,0.001000112,0.009347498,0.23732250758182408,15.343104451698508,2.277687897580241
4/5/17,0.002,0.005,0.006,1.1,0.1,1.54,1.0,0.0,7.0,35.6629868,0.016462058,14.1052341,0.016462058,30.8607292,0.012653321,0.20638327738555762,18.823734295495427,3.2356286800301146
1/30/18,0.0,0.0,0.0,1.05,0.0,1.64,0.0,0.0,0.0,0.0,0.000887224,0.0,0.000887224,0.0,0.00132937,0.18501665059809963,20.376220300271243,3.927494696217074
11/26/17,0.0,0.0,0.0,1.11,0.12,1.78,0.0,0.0,0.0,0.0,1.01e-08,0.0,1.01e-08,0.0,1.93e-05,0.18789204617820243,17.475537237993272,3.769466816404197
4/12/19,0.0,0.0,0.0,1.1,0.03,1.56,0.0,0.0,4.0,0.0,1.4200000000000001e-27,0.0,1.4200000000000001e-27,0.0,0.002417341,0.19473989338453326,18.665236824392935,3.4215916561093933
2/24/20,0.0,0.0,0.0,1.12,0.12,1.8,0.0,0.0,0.0,0.0,0.004133955,0.0,0.004133955,0.0,0.003766827,0.23017108673836809,22.271248446767263,3.6980728088144765
4/11/19,0.001,0.0,0.0,1.1,0.05,1.57,0.0,0.0,0.0,0.0,2.57e-27,0.04179962,2.57e-27,0.0,3.12e-05,0.2008528604462117,15.494216073274519,3.3711386015430715
9/5/19,0.0,0.0,0.0,1.64,1.9,3.84,0.0,0.0,0.0,0.016107081,6.4300000000000006e-27,0.0,6.4300000000000006e-27,0.007072138,0.00119945,0.27009533102662675,13.361586976386276,3.377689657656682
9/21/19,0.0,0.0,0.0,1.7575,4.19,5.32,0.0,0.0,0.0,0.0,5.64e-26,0.0,5.64e-26,0.0,0.0,0.1464107911612108,15.537934370928843,2.961676777861385
10/13/19,0.022,0.014,0.007,3.75,3.44,5.59,102.0,98.0,35.0,76.5395737,1.56e-09,75.8641434,1.56e-09,89.2321472,8.08e-08,0.2530053465162813,15.506659653340986,3.148740467025115
9/2/17,0.0,0.0,0.0,2.46,7.16,7.55,0.0,0.0,0.0,0.009497299,0.027787685,0.010799944,0.027787685,0.0,0.237214565,0.26041359107589696,21.41258418129681,2.8386534843557567
6/19/15,0.0,0.0,0.0,1.45,0.0,1.78,0.0,0.0,0.0,0.040188842,1.35e-06,0.039598268,1.35e-06,0.150340766,0.001994055,0.20472273386394535,15.571791920698576,3.4056111565629963
6/16/18,0.0,0.0,0.0,2.19,2.82,5.18,0.0,0.0,0.0,0.0,0.005024113,0.0,0.005024113,0.0,0.000346382,0.28890173816065867,21.762812702754168,2.7293393718579746
6/23/17,0.0,0.0,0.001,1.22,0.43,2.12,0.0,0.0,0.0,1.00853753,5.67e-09,1.5317862,5.67e-09,0.076996103,1.79e-07,0.2770457625799777,14.177627449913059,3.180009800695011
8/18/18,0.0,0.0,0.009,1.21,0.64,2.37,0.0,0.0,0.0,0.0,0.00053267,0.0,0.00053267,0.0,0.000438374,0.26229710049766697,11.341993698873694,3.592099333368022
1/31/17,0.018,0.003,0.001,1.13,0.19,1.91,0.0,0.0,0.0,3.34179688,1.52e-06,13.7029266,1.52e-06,23.7080784,1.4e-05,0.22939290325024755,13.540234962124755,2.4508521063407853
11/25/19,0.009,0.007,0.008,1.19,0.14,2.06,0.0,0.0,0.0,3.31322002,0.001855753,2.63451862,0.001855753,3.95028496,0.008405373,0.28897738405034384,17.399797109772987,3.7133965517036507
5/28/15,0.0,0.0,0.0,1.32,0.0,1.57,2.0,0.0,0.0,0.149299219,0.076550245,0.0,0.076550245,0.0,0.11946559,0.24790964820315453,14.22967510019065,3.1196841203674044
8/12/15,0.06,0.042,0.036,1.52,4.89,5.33,42.0,25.0,20.0,78.8484268,0.031462312,87.2814331,0.031462312,89.3417816,0.025273114,0.22397854026805242,23.25509054742,2.6635406254832876
5/15/18,0.001,0.002,0.0,1.27,0.47,2.25,0.0,0.0,0.0,0.0,0.014363229,0.0,0.014363229,0.0,0.0125058,0.2849022816217838,17.600107334177792,2.5692224169077003
10/20/17,0.0,0.0,0.0,4.64,2.33,4.6,0.0,0.0,0.0,0.008452735,0.0,0.0,0.0,0.0,0.0,0.24159718700945745,13.866633390529582,2.982879716325072
9/12/19,0.002,0.001,0.0,3.775,6.65,7.73,1.0,1.0,4.0,0.0,1.4e-26,0.0,1.4e-26,0.0,2.59e-07,0.2407503235059291,14.599156639404006,3.3547472529477456
